dataset_id,dataset_label,spatial_level,group_id,group_name,focus_group,n_transects,taxon_id,scientific,class,family,genus,species,common_name,display_name,n_transects_present,sum_abundance,sum_squared_abundance,occurrence_percent,occurrence_se,average_abundance,abundance_se
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Parascylliidae__Parascyllium__variolatum,Parascylliidae Parascyllium variolatum,Elasmobranchii,Parascylliidae,Parascyllium,variolatum,Varied Carpetshark,<i>Parascyllium variolatum</i><br>(Varied Carpetshark),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Pataecidae__Aetapcus__maculatus,Pataecidae Aetapcus maculatus,Actinopterygii,Pataecidae,Aetapcus,maculatus,Warty Prowfish,<i>Aetapcus maculatus</i><br>(Warty Prowfish),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Pempherididae__Parapriacanthus__elongatus,Pempherididae Parapriacanthus elongatus,Actinopterygii,Pempherididae,Parapriacanthus,elongatus,Elongate Bullseye,<i>Parapriacanthus elongatus</i><br>(Elongate Bullseye),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Pempherididae__Pempheris__klunzingeri,Pempherididae Pempheris klunzingeri,Actinopterygii,Pempherididae,Pempheris,klunzingeri,Rough Bullseye,<i>Pempheris klunzingeri</i><br>(Rough Bullseye),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Pempherididae__Pempheris__multiradiata,Pempherididae Pempheris multiradiata,Actinopterygii,Pempherididae,Pempheris,multiradiata,Bigscale Bullseye,<i>Pempheris multiradiata</i><br>(Bigscale Bullseye),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Pempherididae__Pempheris__ornata,Pempherididae Pempheris ornata,Actinopterygii,Pempherididae,Pempheris,ornata,Orangelined Bullseye,<i>Pempheris ornata</i><br>(Orangelined Bullseye),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Pempherididae__Pempheris__spp,Pempherididae Pempheris spp,Actinopterygii,Pempherididae,Pempheris,spp,NA,<i>Pempheris spp</i>,0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Pinguipedidae__Parapercis__haackei,Pinguipedidae Parapercis haackei,Actinopterygii,Pinguipedidae,Parapercis,haackei,Wavy Grubfish,<i>Parapercis haackei</i><br>(Wavy Grubfish),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Platycephalidae__Leviprora__inops,Platycephalidae Leviprora inops,Actinopterygii,Platycephalidae,Leviprora,inops,Longhead Flathead,<i>Leviprora inops</i><br>(Longhead Flathead),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Platycephalidae__Platycephalidae__spp,Platycephalidae Unknown spp,Actinopterygii,Platycephalidae,Platycephalidae,spp,NA,<i>Platycephalidae spp</i>,0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Platycephalidae__Platycephalus__laevigatus,Platycephalidae Platycephalus laevigatus,Actinopterygii,Platycephalidae,Platycephalus,laevigatus,Rock Flathead,<i>Platycephalus laevigatus</i><br>(Rock Flathead),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Platycephalidae__Thysanophrys__cirronasus,Platycephalidae Thysanophrys cirronasus,Actinopterygii,Platycephalidae,Thysanophrys,cirronasus,Tasselsnout Flathead,<i>Thysanophrys cirronasus</i><br>(Tasselsnout Flathead),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Plesiopidae__Paraplesiops__meleagris,Plesiopidae Paraplesiops meleagris,Actinopterygii,Plesiopidae,Paraplesiops,meleagris,Southern Blue Devil,<i>Paraplesiops meleagris</i><br>(Southern Blue Devil),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Plotosidae__Cnidoglanis__macrocephalus,Plotosidae Cnidoglanis macrocephalus,Actinopterygii,Plotosidae,Cnidoglanis,macrocephalus,Estuary Cobbler,<i>Cnidoglanis macrocephalus</i><br>(Estuary Cobbler),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Scorpaenidae__Scorpaena__papillosa,Scorpaenidae Scorpaena papillosa,Actinopterygii,Scorpaenidae,Scorpaena,papillosa,Southern Red Scorpionfish,<i>Scorpaena papillosa</i><br>(Southern Red Scorpionfish),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Scorpaenidae__Scorpaenidae__spp,Scorpaenidae Unknown spp,Actinopterygii,Scorpaenidae,Scorpaenidae,spp,NA,<i>Scorpaenidae spp</i>,0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Serranidae__Hypoplectrodes__nigroruber,Serranidae Hypoplectrodes nigroruber,Actinopterygii,Serranidae,Hypoplectrodes,nigroruber,Banded Seaperch,<i>Hypoplectrodes nigroruber</i><br>(Banded Seaperch),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Serranidae__Othos__dentex,Serranidae Othos dentex,Actinopterygii,Serranidae,Othos,dentex,Harlequin Fish,<i>Othos dentex</i><br>(Harlequin Fish),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Syngnathidae__Maroubra__perserrata,Syngnathidae Maroubra perserrata,Actinopterygii,Syngnathidae,Maroubra,perserrata,Sawtooth Pipefish,<i>Maroubra perserrata</i><br>(Sawtooth Pipefish),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Syngnathidae__Phycodurus__eques,Syngnathidae Phycodurus eques,Actinopterygii,Syngnathidae,Phycodurus,eques,Leafy Seadragon,<i>Phycodurus eques</i><br>(Leafy Seadragon),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Syngnathidae__Pugnaso__curtirostris,Syngnathidae Pugnaso curtirostris,Actinopterygii,Syngnathidae,Pugnaso,curtirostris,Pugnose Pipefish,<i>Pugnaso curtirostris</i><br>(Pugnose Pipefish),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Syngnathidae__Stigmatopora__spp,Syngnathidae Stigmatopora spp,Actinopterygii,Syngnathidae,Stigmatopora,spp,NA,<i>Stigmatopora spp</i>,0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Syngnathidae__Syngnathidae__spp,Syngnathidae Unknown spp,Actinopterygii,Syngnathidae,Syngnathidae,spp,NA,<i>Syngnathidae spp</i>,0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Syngnathidae__Vanacampus__poecilolaemus,Syngnathidae Vanacampus poecilolaemus,Actinopterygii,Syngnathidae,Vanacampus,poecilolaemus,Longsnout Pipefish,<i>Vanacampus poecilolaemus</i><br>(Longsnout Pipefish),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Tetrarogidae__Glyptauchen__panduratus,Tetrarogidae Glyptauchen panduratus,Actinopterygii,Tetrarogidae,Glyptauchen,panduratus,Goblinfish,<i>Glyptauchen panduratus</i><br>(Goblinfish),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Tetrarogidae__Gymnapistes__marmoratus,Tetrarogidae Gymnapistes marmoratus,Actinopterygii,Tetrarogidae,Gymnapistes,marmoratus,Soldier,<i>Gymnapistes marmoratus</i><br>(Soldier),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Trachichthyidae__Trachichthys__australis,Trachichthyidae Trachichthys australis,Actinopterygii,Trachichthyidae,Trachichthys,australis,Southern Roughy,<i>Trachichthys australis</i><br>(Southern Roughy),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Tripterygiidae__Helcogramma__decurrens,Tripterygiidae Helcogramma decurrens,Actinopterygii,Tripterygiidae,Helcogramma,decurrens,Blackthroat Threefin,<i>Helcogramma decurrens</i><br>(Blackthroat Threefin),1,0.5,0.25,6.25,6.051536478449089,0.03125,0.03125
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Tripterygiidae__Lepidoblennius__marmoratus,Tripterygiidae Lepidoblennius marmoratus,Actinopterygii,Tripterygiidae,Lepidoblennius,marmoratus,Western Jumping Blenny,<i>Lepidoblennius marmoratus</i><br>(Western Jumping Blenny),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Tripterygiidae__Norfolkia__spp,Tripterygiidae Norfolkia spp,Actinopterygii,Tripterygiidae,Norfolkia,spp,NA,<i>Norfolkia spp</i>,0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Tripterygiidae__Trianectes__bucephalus,Tripterygiidae Trianectes bucephalus,Actinopterygii,Tripterygiidae,Trianectes,bucephalus,Bighead Threefin,<i>Trianectes bucephalus</i><br>(Bighead Threefin),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Tripterygiidae__Trinorfolkia__clarkei,Tripterygiidae Trinorfolkia clarkei,Actinopterygii,Tripterygiidae,Trinorfolkia,clarkei,Clark's Threefin,<i>Trinorfolkia clarkei</i><br>(Clark's Threefin),1,0.5,0.25,6.25,6.051536478449089,0.03125,0.03125
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Tripterygiidae__Trinorfolkia__cristata,Tripterygiidae Trinorfolkia cristata,Actinopterygii,Tripterygiidae,Trinorfolkia,cristata,Crested Threefin,<i>Trinorfolkia cristata</i><br>(Crested Threefin),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Tripterygiidae__Trinorfolkia__spp,Tripterygiidae Trinorfolkia spp,Actinopterygii,Tripterygiidae,Trinorfolkia,spp,NA,<i>Trinorfolkia spp</i>,0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Tripterygiidae__Tripterygiidae__spp,Tripterygiidae Unknown spp,Actinopterygii,Tripterygiidae,Tripterygiidae,spp,NA,<i>Tripterygiidae spp</i>,0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Urolophidae__Trygonoptera__mucosa,Urolophidae Trygonoptera mucosa,Elasmobranchii,Urolophidae,Trygonoptera,mucosa,Western Shovelnose Stingaree,<i>Trygonoptera mucosa</i><br>(Western Shovelnose Stingaree),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Urolophidae__Trygonoptera__spp,Urolophidae Trygonoptera spp,Elasmobranchii,Urolophidae,Trygonoptera,spp,NA,<i>Trygonoptera spp</i>,0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Urolophidae__Urolophus__cruciatus,Urolophidae Urolophus cruciatus,Elasmobranchii,Urolophidae,Urolophus,cruciatus,Banded Stingaree,<i>Urolophus cruciatus</i><br>(Banded Stingaree),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Post-bloom,16,Urolophidae__Urolophus__spp,Urolophidae Urolophus spp,Elasmobranchii,Urolophidae,Urolophus,spp,NA,<i>Urolophus spp</i>,0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Antennariidae__Histiophryne__narungga,Antennariidae Histiophryne narungga,Actinopterygii,Antennariidae,Histiophryne,narungga,Rodless Anglerfish,<i>Histiophryne narungga</i><br>(Rodless Anglerfish),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Antennariidae__Phyllophryne__scortea,Antennariidae Phyllophryne scortea,Actinopterygii,Antennariidae,Phyllophryne,scortea,Whitespotted Anglerfish,<i>Phyllophryne scortea</i><br>(Whitespotted Anglerfish),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Antennariidae__Rhycherus__filamentosus,Antennariidae Rhycherus filamentosus,Actinopterygii,Antennariidae,Rhycherus,filamentosus,Tasselled Anglerfish,<i>Rhycherus filamentosus</i><br>(Tasselled Anglerfish),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Aploactinidae__Aploactisoma__milesii,Aploactinidae Aploactisoma milesii,Actinopterygii,Aploactinidae,Aploactisoma,milesii,Southern Velvetfish,<i>Aploactisoma milesii</i><br>(Southern Velvetfish),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Apogonidae__Siphamia__cephalotes,Apogonidae Siphamia cephalotes,Actinopterygii,Apogonidae,Siphamia,cephalotes,Wood's Siphonfish,<i>Siphamia cephalotes</i><br>(Wood's Siphonfish),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Apogonidae__Vincentia__conspersa,Apogonidae Vincentia conspersa,Actinopterygii,Apogonidae,Vincentia,conspersa,Southern Cardinalfish,<i>Vincentia conspersa</i><br>(Southern Cardinalfish),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Blenniidae__Blenniidae__spp,Blenniidae Unknown spp,Actinopterygii,Blenniidae,Blenniidae,spp,NA,<i>Blenniidae spp</i>,1,0.5,0.25,2.127659574468085,2.104903202818048,0.010638297872340425,0.010638297872340425
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Blenniidae__Parablennius__tasmanianus,Blenniidae Parablennius tasmanianus,Actinopterygii,Blenniidae,Parablennius,tasmanianus,Tasmanian Blenny,<i>Parablennius tasmanianus</i><br>(Tasmanian Blenny),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Bovichtidae__Bovichtus__angustifrons,Bovichtidae Bovichtus angustifrons,Actinopterygii,Bovichtidae,Bovichtus,angustifrons,Dragonet,<i>Bovichtus angustifrons</i><br>(Dragonet),2,1.5,1.25,4.25531914893617,2.944248536262399,0.031914893617021274,0.023580198143442897
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Callionymidae__Callionymidae__spp,Callionymidae Unknown spp,Actinopterygii,Callionymidae,Callionymidae,spp,NA,<i>Callionymidae spp</i>,0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Callionymidae__Eocallionymus__papilio,Callionymidae Eocallionymus papilio,Actinopterygii,Callionymidae,Eocallionymus,papilio,Painted Stinkfish,<i>Eocallionymus papilio</i><br>(Painted Stinkfish),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Callionymidae__Foetorepus__calauropomus,Callionymidae Foetorepus calauropomus,Actinopterygii,Callionymidae,Foetorepus,calauropomus,Common Stinkfish,<i>Foetorepus calauropomus</i><br>(Common Stinkfish),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Chironemidae__Chironemus__georgianus,Chironemidae Chironemus georgianus,Actinopterygii,Chironemidae,Chironemus,georgianus,Western Kelpfish,<i>Chironemus georgianus</i><br>(Western Kelpfish),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Chironemidae__Chironemus__maculosus,Chironemidae Chironemus maculosus,Actinopterygii,Chironemidae,Chironemus,maculosus,Silver Spot,<i>Chironemus maculosus</i><br>(Silver Spot),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Clinidae__Clinidae__spp,Clinidae Unknown spp,Actinopterygii,Clinidae,Clinidae,spp,NA,<i>Clinidae spp</i>,0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Clinidae__Cristiceps__aurantiacus,Clinidae Cristiceps aurantiacus,Actinopterygii,Clinidae,Cristiceps,aurantiacus,Yellow Crested Weedfish,<i>Cristiceps aurantiacus</i><br>(Yellow Crested Weedfish),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Clinidae__Cristiceps__australis,Clinidae Cristiceps australis,Actinopterygii,Clinidae,Cristiceps,australis,Southern Crested Weedfish,<i>Cristiceps australis</i><br>(Southern Crested Weedfish),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Clinidae__Cristiceps__spp,Clinidae Cristiceps spp,Actinopterygii,Clinidae,Cristiceps,spp,NA,<i>Cristiceps spp</i>,0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Clinidae__Heteroclinus__spp,Clinidae Heteroclinus spp,Actinopterygii,Clinidae,Heteroclinus,spp,NA,<i>Heteroclinus spp</i>,2,1,0.5,4.25531914893617,2.944248536262399,0.02127659574468085,0.01488039587617522
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Diodontidae__Diodon__nicthemerus,Diodontidae Diodon nicthemerus,Actinopterygii,Diodontidae,Diodon,nicthemerus,Globefish,<i>Diodon nicthemerus</i><br>(Globefish),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Gnathanacanthidae__Gnathanacanthus__goetzeei,Gnathanacanthidae Gnathanacanthus goetzeei,Actinopterygii,Gnathanacanthidae,Gnathanacanthus,goetzeei,Red Velvetfish,<i>Gnathanacanthus goetzeei</i><br>(Red Velvetfish),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Gobiesocidae__Aspasmogaster__spp,Gobiesocidae Aspasmogaster spp,Actinopterygii,Gobiesocidae,Aspasmogaster,spp,NA,<i>Aspasmogaster spp</i>,0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Gobiesocidae__Cochleoceps__bicolor,Gobiesocidae Cochleoceps bicolor,Actinopterygii,Gobiesocidae,Cochleoceps,bicolor,Western Cleaner Clingfish,<i>Cochleoceps bicolor</i><br>(Western Cleaner Clingfish),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Gobiesocidae__Gobiesocidae__spp,Gobiesocidae Unknown spp,Actinopterygii,Gobiesocidae,Gobiesocidae,spp,NA,<i>Gobiesocidae spp</i>,0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Gobiidae__Bathygobius__krefftii,Gobiidae Bathygobius krefftii,Actinopterygii,Gobiidae,Bathygobius,krefftii,Krefft's Frillgoby,<i>Bathygobius krefftii</i><br>(Krefft's Frillgoby),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Gobiidae__Gobiidae__spp,Gobiidae Unknown spp,Actinopterygii,Gobiidae,Gobiidae,spp,NA,<i>Gobiidae spp</i>,0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Gobiidae__Nesogobius__spp,Gobiidae Nesogobius spp,Actinopterygii,Gobiidae,Nesogobius,spp,NA,<i>Nesogobius spp</i>,0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Heterodontidae__Heterodontus__portusjacksoni,Heterodontidae Heterodontus portusjacksoni,Elasmobranchii,Heterodontidae,Heterodontus,portusjacksoni,Port Jackson Shark,<i>Heterodontus portusjacksoni</i><br>(Port Jackson Shark),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Hypnidae__Hypnos__monopterygius,Hypnidae Hypnos monopterygius,Elasmobranchii,Hypnidae,Hypnos,monopterygius,Coffin Ray,<i>Hypnos monopterygius</i><br>(Coffin Ray),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Moridae__Lotella__rhacina,Moridae Lotella rhacina,Actinopterygii,Moridae,Lotella,rhacina,Largetooth Beardie,<i>Lotella rhacina</i><br>(Largetooth Beardie),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Moridae__Pseudophycis__barbata,Moridae Pseudophycis barbata,Actinopterygii,Moridae,Pseudophycis,barbata,Bearded Rock Cod,<i>Pseudophycis barbata</i><br>(Bearded Rock Cod),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Moridae__Pseudophycis__palmata,Moridae Pseudophycis palmata,Actinopterygii,Moridae,Pseudophycis,palmata,Red Cod,<i>Pseudophycis palmata</i><br>(Red Cod),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Neosebastidae__Neosebastes__pandus,Neosebastidae Neosebastes pandus,Actinopterygii,Neosebastidae,Neosebastes,pandus,Bighead Gurnard Perch,<i>Neosebastes pandus</i><br>(Bighead Gurnard Perch),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Neosebastidae__Neosebastes__scorpaenoides,Neosebastidae Neosebastes scorpaenoides,Actinopterygii,Neosebastidae,Neosebastes,scorpaenoides,Common Gurnard Perch,<i>Neosebastes scorpaenoides</i><br>(Common Gurnard Perch),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Ophichthidae__Ophichthidae__spp,Ophichthidae Unknown spp,Actinopterygii,Ophichthidae,Ophichthidae,spp,NA,<i>Ophichthidae spp</i>,0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Ophichthidae__Scolecenchelys__australis,Ophichthidae Scolecenchelys australis,Actinopterygii,Ophichthidae,Scolecenchelys,australis,Shortfin Worm Eel,<i>Scolecenchelys australis</i><br>(Shortfin Worm Eel),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Ophiclinidae__Ophiclinus__gabrieli,Ophiclinidae Ophiclinus gabrieli,Actinopterygii,Ophiclinidae,Ophiclinus,gabrieli,Frosted Snake Blenny,<i>Ophiclinus gabrieli</i><br>(Frosted Snake Blenny),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Ophiclinidae__Ophiclinus__spp,Ophiclinidae Ophiclinus spp,Actinopterygii,Ophiclinidae,Ophiclinus,spp,NA,<i>Ophiclinus spp</i>,1,0.5,0.25,2.127659574468085,2.104903202818048,0.010638297872340425,0.010638297872340425
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Ophiclinidae__Peronedys__anguillaris,Ophiclinidae Peronedys anguillaris,Actinopterygii,Ophiclinidae,Peronedys,anguillaris,Eel Snake Blenny,<i>Peronedys anguillaris</i><br>(Eel Snake Blenny),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Ophidiidae__Genypterus__tigerinus,Ophidiidae Genypterus tigerinus,Actinopterygii,Ophidiidae,Genypterus,tigerinus,Rock Ling,<i>Genypterus tigerinus</i><br>(Rock Ling),0,0,0,0,0,0,0
m2_fish,M2 fish,location,Southern Fleurieu,Southern Fleurieu,Pre-bloom,47,Orectolobidae__Orectolobus__halei,Orectolobidae Orectolobus halei,Elasmobranchii,Orectolobidae,Orectolobus,halei,Gulf Wobbegong,<i>Orectolobus halei</i><br>(Gulf Wobbegong),0,0,0,0,0,0,0
